date,planned_purchase_kwh,adjusted_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,plan_cost_yuan,upward_adjustment_cost_yuan,downward_adjustment_refund_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,load_scale_06,load_scale_12,load_scale_18
2025-04-14,66903.06520848937,61082.40368375209,2.6516007772252124,5823.313125514499,722.0508777043423,40060.95930457837,3.670163683991112,2112.04667820418,3060.801659050514,41013.3844491087,21333.333333333336,17280.0,6000.0,6000.000000000002,1.0111080490755706,1.0062106271197617,1.008722561855275
2025-04-15,59886.26873353737,59437.99775485442,718.4047277697092,1166.6757064526623,531.8332831587145,35335.89707959292,803.0035581160989,261.1788261289124,2255.9747941592645,38133.69660573937,20144.198279712728,16316.800606567313,6000.000000000002,6000.000000000004,0.9871168255126741,0.9932751657501461,0.9960276665262386
2025-04-16,65592.20455524519,64820.76306010108,631.2135587397458,1402.655053883853,399.23691996318945,38398.16680229694,846.0625968677967,343.2297272383189,1459.648506231233,40360.64817815765,20764.5628701938,16819.295924856982,6000.000000000004,6000.0,1.0081737470224874,1.0021291844859317,1.0028224373740788
2025-04-17,60030.882660913914,61543.3008959578,1795.5465370975223,283.1283020536372,271.4233406729491,36206.63547361122,1265.2308150420122,95.4875719509796,915.2870090594713,38291.665725761726,20496.556636079284,16601.509623038684,6000.0,6000.7791690950435,0.995353341050322,0.9978931218421536,0.9994172493903976
2025-04-18,28829.181769027775,28829.181769027775,0.0,0.0,530.8941048975314,14280.606188003929,0.0,0.0,2000.2694183052013,16280.87560630913,16014.160622088726,12971.971700456337,6000.7791690950435,6000.221839578963,1.0084004899805696,0.9969641221871274,0.9958825095384582
2025-04-19,27979.487966188888,28563.582346254054,584.0943800651673,0.0,361.0024347161791,13600.229802862099,823.0655759991259,0.0,1302.1651111807296,15725.460490041954,15899.333604146394,12878.659874979643,6000.221839578963,6000.0,1.0037439260510437,1.011935237951932,1.0000706478381889
2025-04-20,61370.68814154149,61261.581620269506,315.6472249480826,424.7537462200684,497.85521779917514,36429.8722673802,397.99160214783734,97.68096666239764,1466.9967160214117,38197.17961888705,20716.12714597434,16780.062988239213,6000.0,6000.000000000004,1.0083937797740243,1.0075531436670966,1.0012542640874256
2025-04-21,65628.0966347205,56882.32028701788,0.0,8745.776347702627,918.3016722070383,38799.51703666465,0.0,2316.2748977587794,3119.374126855724,39602.61626576159,19033.155101404027,15416.855632137263,6000.000000000004,6000.000000000002,1.0038556383004649,1.006822290721763,1.0048720697883102
2025-04-22,57622.73315291838,59881.13985544962,2258.4067025312356,0.0,827.8515832072927,34300.721124335934,2028.9182502243632,0.0,2661.45687514309,38991.09624970339,19882.175853468118,16104.562441309175,6000.000000000002,6000.000000000002,1.0209326119679003,1.0115510425221756,1.006948308037656
2025-04-23,57151.196074819956,60023.793631395405,2872.5975565754493,0.0,549.7254975738565,33729.00127588795,2317.9709799515595,0.0,1937.6687357099213,37984.64099154944,20543.24708490946,16640.030138776663,6000.000000000002,6000.000000000002,1.0091229718888812,1.0083671285162137,1.0041636617846779
2025-04-24,58782.81832389746,57209.38064467376,503.562119323978,2076.9997985476775,347.8424366013235,34851.97376056393,668.7020815284682,479.9396791879262,1209.981008316849,36250.717171221324,19468.566242202138,15768.65034782617,6000.000000000002,6000.98700928618,1.0012097270187632,1.00028570944419,0.9995706967514796
2025-04-25,27754.50593236111,27307.714400282817,0.0,446.79153207829086,259.7790649999024,13797.249634733735,0.0,208.90073951993588,825.0802335412297,14413.42912875503,16003.81739465185,12963.922678675868,6000.98700928618,6000.064132610775,0.9766172744400798,0.9869446197086603,0.9997089689139673
2025-04-26,27720.06191486111,27720.06191486111,0.0,0.0,377.6884678990385,13695.803779369211,0.0,0.0,1396.230637686815,15092.034417056026,16012.524221955704,12969.802398073478,6000.064132610775,6000.444378955937,1.0015967998508117,0.9969745533947669,0.9988528893938273
2025-04-27,57916.48391598696,57924.2573196363,270.35267420513543,262.5792705557941,825.6158695905917,34104.80626881218,322.19288225195476,57.18701829325944,3753.6864729774584,38123.49860574833,20525.482603590433,16626.04084996859,6000.444378955937,6000.000000000003,0.9924609005230425,0.9909006138659519,0.9962602230998536
2025-04-28,69808.2857473834,67193.57381032241,0.0,2614.7119370609917,309.44288643647906,40979.501004128106,0.0,813.054058497222,1140.0273855426267,41306.474331173515,21245.788127277647,17209.088383094888,6000.000000000003,6000.000000000002,0.9900035540869756,0.9887276901710884,0.9922530253789548
2025-04-29,60010.00367055089,57855.009876943135,429.7759576607831,2584.7697512685377,302.54519107691397,35385.05488307352,572.1824855819181,594.5821671220524,1469.8564686076922,36832.51167014108,19187.41676646279,15541.807580834857,6000.000000000002,6000.0,0.990331171762572,0.997432849026914,0.9964211628948243
2025-04-30,57147.78390817215,55519.49069357773,0.0,1628.2932145944137,1066.7004630633699,34094.17829221701,0.0,532.9621058757675,4174.800522739126,37736.016709080366,18824.38843922656,15247.75463577352,6000.0,6000.0,0.9779053850167334,0.9933587525062998,0.9945680506934061
2025-05-01,59555.902137667195,59068.52247317089,0.0,487.3796644963057,2122.657409093601,35694.88039774733,0.0,125.60830986082415,9811.440150860542,45380.71223874705,21385.03856116662,17321.881234544966,6000.0,6000.0,1.0005980910621528,0.9948987627084407,1.0041592133609138
2025-05-02,29660.93171097222,29678.34691716037,21.66015819057577,4.244952002427581,1330.6933633941742,15217.961990770402,29.927145985994184,1.9072285390695793,5911.0178856441935,21156.99979386152,15944.307335003732,12914.888941353023,6000.0,6000.000000000001,1.0137858762709149,1.013366974730219,1.0172916933492713
2025-05-03,28743.839378611112,28753.49194167878,9.652563067670144,0.0,1468.90676656545,14291.498888148864,12.55874967765695,0.0,7338.261276111226,21642.318913937746,15739.924086296178,12749.338509899906,6000.000000000001,6000.0,1.0035497463445915,1.0009798154071217,1.012563361163543
2025-05-04,63654.93414987139,56446.75062466507,4.658481644641483,7212.842006850968,2362.675394967516,37585.364656772035,6.732472286935833,1881.1166566732247,9784.195341730356,45495.1758141161,18197.643944917232,14740.091595382957,6000.0,6000.000000000004,1.0138656601011085,1.0069899251260859,1.0139107700598595
2025-05-05,64663.5746268347,62428.24449824942,0.0,2235.3301285852813,1611.9918118710261,38909.19475193038,0.0,894.9694776395638,7171.769741228221,45185.99501551904,20653.561912670946,16729.385149263464,6000.000000000004,6000.000000000001,1.0002058733763965,1.00277640108375,1.0098193261708632
2025-05-06,56678.99326898662,58900.26936146409,2468.2113750556477,246.93528257818127,2205.7824860089586,33821.07887388632,2032.9409280364557,54.67657775079792,9243.482548806482,45042.82577297846,21409.43267993712,17341.640470749066,6000.000000000001,6000.0,1.0262311288214887,1.0094495824692513,1.0136709025742732
2025-05-07,60583.903546085385,61858.34183521226,1274.4382891268738,0.0,1611.671071182657,36533.37686055068,888.9887438546365,0.0,7348.199166216437,44770.56477062175,20778.026641612374,16830.201579706027,6000.0,6000.000000000002,1.0191682325999973,1.007294737264994,1.0134529369964265
2025-05-08,69580.82892432099,66906.95008229617,53.03340820618595,2726.912250230991,501.2980393436545,41801.30174904457,71.18335346898589,698.1419486087481,2235.5096151073694,43409.85276901218,20200.009079084477,16362.00735405843,6000.000000000002,6000.000000000001,1.002362406297258,1.0029545161802067,1.0027346498600145
2025-05-09,31486.244603333333,31507.06090855456,76.9666740347431,56.150368813515044,322.9903209899897,16822.73804980683,114.57699558934495,23.604941329227845,1147.4182040425064,18061.128308109455,15999.999999999998,12960.0,6000.000000000001,6000.000000000002,1.0031012769656864,0.9962345237390434,0.997260743203692
2025-05-10,31278.9854175,31509.875556317886,230.89013881788713,0.0,287.4995716411536,16758.716575407474,313.1728709483679,0.0,1140.4855671912733,18212.375013547116,15473.39197409897,12533.447499020169,6000.000000000002,6000.0,0.9934958430021642,0.9941205962617901,0.9942716952807421
2025-05-11,67871.69041047186,65287.61803108329,190.50744988698176,2774.5798292755408,406.5599752704668,40834.335853179495,267.8479147921307,682.3707790218714,1438.1652512061853,41857.97824015594,19988.01176292183,16190.289527966683,6000.0,6000.000000000002,1.0075552324999129,1.0000347015794266,0.9988023547389587
2025-05-12,60989.03870007887,61708.826981751816,1034.5308039674585,314.7425222945111,399.19512263038325,37059.08553121089,1201.9461743861405,71.15268988436719,1385.8222269712867,39575.70124268395,17718.151284368447,14351.70254033845,6000.000000000002,6000.0,1.0056529648349888,1.004248774289538,1.0012689916474817
2025-05-13,69361.72514919582,62772.65364979761,229.98268180993378,6819.0541812081365,691.2017126998176,41539.41666280346,268.12028422603197,1844.9731738706319,3345.569114746708,43308.132887905565,18724.59271012452,15166.920095200861,6000.0,6000.0,0.980122560852537,0.9945385604485982,0.9979440449348062
2025-05-14,68134.71856558813,64086.50556327435,0.0,4048.2130023137765,277.0622416937156,41821.699269647055,0.0,1253.9844643433364,978.124571050541,41545.839376354255,18931.446224121642,15334.47144153853,6000.0,6000.0,0.9905366452247545,0.9928869745283662,0.9959848639426588
2025-05-15,66094.4739760991,63500.017391626614,71.23831552661716,2665.694899999104,290.2213813762854,41217.48650730398,47.35923216209508,914.2172726131598,1014.2041197803366,41364.832586633245,19056.01894729359,15435.375347307807,6000.0,6000.0,0.9949327890770753,0.9956665082020003,0.9966886447999991
2025-05-16,30518.81829527778,30183.910732957713,0.0,334.9075623200633,422.01451810305423,16727.601116768776,0.0,155.7393344067813,1217.0984323841901,17788.960214746185,15999.999999999996,12959.999999999998,6000.0,6000.000000000001,0.992700722063084,1.0023219323588919,0.9975552684489285
2025-05-17,31011.30161,30889.333169984657,0.0,121.96844001533881,311.2766181513159,16791.603724907996,0.0,52.125038327575155,843.0051748096437,17582.483861390065,16006.7379832798,12965.457766456635,6000.000000000001,6000.000000000005,1.017318368145668,1.011267255087121,1.0078900132131556
2025-05-18,70758.26588272804,67609.26897035369,0.0,3148.9969123743626,163.04363898194094,42628.247677427964,0.0,876.297604913071,434.7910590277035,42186.74113154259,20151.971126268974,16323.09661227788,6000.000000000005,5999.999999999998,1.0106059048207172,1.0108372583669045,1.0042954245416675
2025-05-19,64866.75776191358,59623.97047373302,79.3311507550076,5322.118438935566,218.69370782005205,38955.291604653736,89.79877609030854,1249.5666240421062,1265.7135893832863,39061.237346085225,18882.461238803928,15294.79360343118,5999.999999999998,6000.000000000002,0.9903526965152548,0.9905375511569368,0.9942255871786179
2025-05-20,64118.904439741076,64536.67950516941,431.1427269275784,13.367661499240171,389.6698558479977,38824.04221051102,443.78622276752355,3.041811374152101,1444.7925485498688,40709.57917045426,19172.73651770705,15529.91657934271,6000.000000000002,6000.0,0.998292571214827,0.9966417541836251,0.996183920705647
2025-05-21,60252.544258616246,61238.06574509578,991.6805993440037,6.15911286446908,334.96799276137165,37080.080706301706,995.8221936335187,1.2666215605780662,1165.0443867806393,39239.68066515528,18845.053449142986,15264.493293805821,6000.0,6000.0,0.9968423786273355,0.997542583804428,0.9947125499718296
2025-05-22,62104.2984061231,61484.14125097339,72.13259533037132,692.2897504800866,268.9915363683357,38091.11549875176,44.502204689072585,161.37274083690818,923.5758575948133,38897.820820198736,18603.67438237645,15068.976249724923,6000.0,6000.000000000004,0.9966201924302928,1.0049957859927154,1.0009943904290655
2025-05-23,30247.547803472222,30868.278485580933,620.7306821087128,0.0,239.25253641560303,16022.752626253292,853.5124671542002,0.0,782.3822723146039,17658.647365722096,15828.004548698442,12820.683684445734,6000.000000000004,6000.000000000002,1.009350083408797,1.0100659642589986,1.0107252215784304
2025-05-24,31048.29144125,30992.002214993172,0.0,56.289226256825145,116.57499061653505,16951.23365346908,0.0,28.98420289921492,317.71278099863247,17239.9622315685,16060.978525773095,13009.392605876208,6000.000000000002,6000.000000000001,1.002395597749219,1.0003107058942382,0.9947370901660635
2025-05-25,64734.322246296295,59694.19841700603,35.447875064486254,5075.5717043547465,380.6504074086276,38734.945832139056,42.76251867778918,1166.4052932335233,1372.421251444886,38983.724309028206,18107.71121006118,14667.246080149554,6000.000000000001,6000.0,0.9820749226464608,0.9932029241238595,0.995346733335405
2025-05-26,61879.6913434585,64332.40599548951,2452.7146520310175,0.0,579.6170357983344,37971.04837916085,2052.4540421473343,0.0,1635.2609539646369,41658.76337527282,19588.960204229195,15867.057765425652,6000.0,6000.000000000002,0.9940203542668862,0.996448060885897,0.99347486312187
2025-05-27,59454.485487906386,59837.875891783275,383.3904038768926,0.0,455.5164726301579,36698.39690598334,254.8779404973582,0.0,1794.9544242244244,38748.229270705124,17980.997382331665,14564.607879688652,6000.000000000002,6000.0,1.0050426503358179,1.0025264474989,0.9978134335221125
2025-05-28,66557.38349638888,65371.476195970696,241.89876118547852,1427.8060616036657,162.95387707429393,39976.44551850125,333.6834349855382,381.66574936397507,406.99964660175766,40335.46285072457,21195.842983858613,17168.63281692547,6000.0,6000.000000000001,1.0034261991945916,1.002613415766131,1.0003003211124883
2025-05-29,64989.7921775,64744.00009445583,732.2389364754227,978.0310195195987,469.37939992538423,39188.63430933969,544.421157480349,220.53077418095057,1589.870095412689,41102.39478805178,20824.766715831756,16869.021209207134,6000.000000000001,5998.933145129545,1.0157646024888594,1.00111341247633,1.0051073103172847
2025-05-30,30692.89766847222,30692.89766847222,0.0,0.0,260.5691807200024,16596.824180237734,0.0,0.0,875.6653044684379,17472.489484706173,15936.133801194166,12907.308209583865,5998.933145129545,6000.0,0.9844644101040195,0.9898611802579615,0.9963532491423953
2025-05-31,32710.46964625,31626.78549632277,0.0,1083.6841499272286,259.80228415539426,17916.65464153557,0.0,482.0723689473161,736.189663983667,18170.77193657192,15133.633955366487,12258.243503846854,6000.0,6000.000000000001,1.0056091992347025,1.002742785286218,1.0040285125950452
2025-06-01,79566.61876230109,78911.15428074199,2745.061409536926,3400.5258910960238,3540.9933744340096,48662.679455228674,3375.639087545774,1222.264726897697,12439.691382431605,63255.74519830836,23118.859256194795,18726.275997517787,6000.000000000001,6000.0,1.0762061659386086,1.0328658931194137,1.0462114068644601
2025-06-02,80157.6634600823,75187.91661985205,766.0922874410224,5735.839127671274,3305.1423737936693,49486.37461191214,1183.1547764134914,1747.9056968836903,11226.962772174711,60148.58646361665,22923.815172434148,18568.290289671662,6000.0,6000.0,1.0835617344449864,1.0391696133897799,1.0554574589812196
2025-06-03,74397.49937743484,76025.60713273879,2282.801210498502,654.6934551945587,3377.1029188536286,45466.44231516994,2907.3713246031425,193.3511009379342,12580.278883703932,60760.741422539075,22911.589695093026,18559.73777583696,6000.0,5998.49986354266,1.0765344502517684,1.0302338855945707,1.0510375553352598
2025-06-04,84451.78870790123,79259.04171406005,677.0079882910859,5869.754982132268,2865.434031271389,52236.89659104783,1033.058017274302,1932.2014746050563,9510.186690958813,60847.93982467589,23464.407433902885,19004.81989864973,5998.49986354266,6000.0,1.1,1.042767670335918,1.0543035737467092
2025-06-05,73702.50268382372,77312.07339118992,3903.4404609868675,293.8697536206789,3421.7456413983004,44584.052314070774,4881.747523623796,66.21987605459226,11885.12370228954,61284.70366392951,22970.053507646673,18614.598281258674,6000.0,5990.161177705698,1.0844796178140936,1.0380018813030596,1.0464953901324114
2025-06-06,36018.746228275035,36325.461469217254,548.6906672443729,241.97542630215193,2910.570046116352,19899.2660164243,872.8180486376359,112.02024060270037,10264.258813275133,30924.322637734367,14522.927799585119,11767.911538576844,5990.161177705698,5985.338932246921,1.1,1.0432385808357276,1.0787930356910918
2025-06-07,42117.32256118142,41916.77113530229,887.8133937164048,1088.36481959553,2163.6092847275013,21993.39658581118,1436.869930252053,240.51260908643928,7955.551739555926,31145.30564653272,14218.84935207071,11504.0730141995,5985.338932246921,5999.999999999999,1.0934618811174823,1.0497548351514603,1.0881474950591197
2025-06-08,80986.58668727922,76710.5860078383,351.58995634333763,4627.590635784253,370.91287193681325,50391.14659047578,373.39923911869226,1363.9492332309733,1264.9406670163246,50665.53726337982,20413.194350132384,16534.687423607233,5999.999999999999,6000.000000000002,0.9868470031879366,0.9896964743739233,1.0003449830818711
2025-06-09,89804.80409676269,85380.18811137979,0.0,4424.615985382901,259.65511403177334,57020.02339037622,0.0,1525.228779717593,656.5241231689162,56151.31873382754,23198.800086767224,18791.028070281453,6000.000000000002,6000.000000000001,1.0074725197045096,0.9997547236013126,1.0008385527182655
2025-06-10,83535.24953230405,83274.4924760794,334.88535280975935,595.6424090344194,537.1456391831163,52344.49973135609,371.80791395094315,151.48563967271105,1583.0380751388727,54147.86008077319,22918.62792295588,18564.088617594265,6000.000000000001,6000.000000000002,1.0007466209721718,0.9989218057850895,0.9922421657641229
2025-06-11,89371.74251422763,89104.39501697305,0.0,267.34749725457857,605.3152426746634,57036.86608449119,0.0,105.51483660224315,2691.8646905057394,59623.215938394686,24512.589756716658,19855.197702940488,6000.000000000002,6000.000000000002,0.9753717038258412,0.9900960494972434,0.9969719409306155
2025-06-12,87415.11725449136,86077.30370919264,0.0,1337.8135452987146,255.72087273382812,55365.46089351674,0.0,547.1797773156065,1198.023974475382,56016.30509067652,23183.00366204154,18778.232966253647,6000.000000000002,6000.000000000002,0.9773808801908264,0.9908354800075692,0.9968068418447802
2025-06-13,42818.99173907639,42790.91605829326,0.0,28.075680783127382,98.68198148425266,25122.475540066454,0.0,13.484898663829918,463.4274412549539,25572.418082657576,14363.609741819546,11634.52389087383,6000.000000000002,6000.000000000002,0.9774809597333342,0.9933648566972895,0.9899589551177616
2025-06-14,44007.459744420434,43322.77351252289,0.0,684.686231897547,62.361653083107655,25735.688627256735,0.0,274.73380874101497,220.09492595156652,25681.049744467287,13457.14247579318,10900.285405392471,6000.000000000002,6000.0,0.9887544654256303,0.9863958260945794,0.9849054415397615
2025-06-15,81846.56874648108,82305.17970072599,674.5812061523914,215.97025190747559,629.244209168379,51486.751900598894,471.99501788751957,75.93352859282712,2474.8680380065243,54357.68142790012,23522.254709834102,19053.02631496562,6000.0,6000.000000000002,0.9846851882120742,0.995150872569767,0.9943619477434319
2025-06-16,85287.19449043895,85334.15582403203,251.25401519681205,204.29268160373965,361.9312274233779,53766.15711996562,300.44955137234786,63.239502579608576,1415.3666173281722,55418.73378608653,23763.945726278518,19248.796038285596,6000.000000000002,6000.0,0.9918082386431504,1.0016475518447099,0.9985983275483857
2025-06-17,86863.71731166667,86352.73190313505,18.99138747575543,529.9767960073711,632.5866447401006,54591.294627423835,19.65323732928551,194.24330661233577,2664.3762572574346,57081.08081539822,24056.084583541306,19485.428512668455,6000.0,6000.000000000001,0.9876996529013721,0.9973590010278659,0.9972468981703456
2025-06-18,87475.5614888546,85330.47257932842,0.0,2145.0889095261855,399.92268612240593,55027.238372255604,0.0,767.4040584369533,1605.1622029855187,55864.996516804174,22518.02241594709,18239.598156917145,6000.000000000001,6000.0,0.9797967591437753,0.9892874685503228,0.989211988555496
2025-06-19,82326.50721477366,80516.02861322145,1862.1197069143507,3672.5983084665627,485.9786107468381,51517.293928407766,2008.3348370261951,1304.7638954740416,1706.7682082102606,53927.63307817018,23286.239108645936,18861.853678003205,6000.0,6000.000000000003,1.000569156177646,1.0005312945974099,0.996498306212229
2025-06-20,40125.43193301528,39959.301962054706,0.0,166.1299709605687,61.57623197189619,23993.886407851,0.0,86.56250868725975,186.7475151879779,24094.071414351718,15431.612587046562,12499.606195507711,6000.000000000003,6000.0,0.9832434601696463,0.9956145144920961,0.9906085536908655
2025-06-21,40038.92080888889,40011.49647400054,0.0,27.42433488835502,12.778375000000153,23454.812840808114,0.0,13.09397220894607,28.036368202500338,23469.75523680167,15747.157152110627,12755.197293209609,6000.0,5999.999999999999,1.0011138509443607,1.0022045087120706,0.9996184441352008
2025-06-22,79597.09449388889,79139.29628321656,1238.7133983164822,1696.5116089888065,479.79293953607623,49071.70605655605,1364.3621504884434,467.3235449606712,1995.1761389948415,51963.92080107867,21758.349151333066,17624.262812579786,5999.999999999999,6000.000000000004,1.0110187452369686,1.0015823704982387,0.9944740076926301
2025-06-23,80851.72622839005,80380.6511758912,0.0,471.0750524988506,236.27321871270414,51063.76114695318,0.0,183.11118714865566,779.322479532372,51659.97243933689,22024.398931112744,17839.76313420132,6000.000000000004,6000.000000000004,0.9735434086418222,0.9859946291297708,0.9894829063530143
2025-06-24,91782.50113944444,90292.59558392281,0.0,1489.9055555216294,253.62149605727308,58426.41602504872,0.0,507.94888188102146,915.6648256839284,58834.13196885162,24759.593997059794,20055.271137618434,6000.000000000004,6000.000000000002,0.9991189886160534,1.0000367965960193,1.0036619806971832
2025-06-25,81931.77271387518,83150.42089489286,1295.2744171088125,76.62623609113223,356.7502147940179,50812.75144103877,1401.174961610878,31.764630395190842,1717.2494665820432,53899.411238836496,22758.842556035706,18434.66247038892,6000.000000000002,6000.0,0.996863542897687,0.9948472266369406,0.9945642470235687
2025-06-26,79125.16071973936,79198.73086620905,159.30243574046082,85.73228927078094,380.1593859113042,50005.94725656159,133.89067955101646,35.15823494341362,1671.0748124667384,51775.75451363593,21349.060061958222,17292.73865018616,6000.0,6000.000000000001,0.9808950761994032,0.9918723498577183,0.9933474673129393
2025-06-27,40222.4748325,38746.21144470005,0.0,1476.2633877999447,51.93881233620385,23500.93713563147,0.0,620.386930133847,147.8733594996718,23028.423564997294,15032.02965425446,12175.944019946115,6000.000000000001,5999.999999999998,0.9966924491594691,0.978920800897957,0.9795911175549032
2025-06-28,38814.79270847222,38771.02232089696,12.611075322714786,56.3814628979772,187.9629752538156,22494.108734838235,13.050571297711397,28.475284466079618,673.4694725386024,23152.15349420847,16076.633302392707,13022.072974938092,5999.999999999998,5999.999999999998,0.9814172746582336,0.9918831711286349,0.9869341753238258
2025-06-29,77594.28092451303,80278.63072604687,3038.2169849722263,353.8671834383801,934.2691381053148,47916.08392418982,3236.393562762016,132.19265881588933,3121.3244881726437,54141.60931630859,22274.466630930227,18042.317971053482,5999.999999999998,5999.999999999998,1.0021635511033464,1.0025622780207417,0.999716524022419
2025-06-30,83228.23149592537,82882.4003704685,0.0,345.8311254568715,648.658715087009,52249.09674032948,0.0,118.23005655857568,2550.1879679489293,54681.05465171983,23198.79069685791,18791.0204644549,5999.999999999998,6000.000000000004,0.9977070122932231,0.9978115060632329,0.9930993887604026
2025-07-01,73918.31769201474,83654.8592118965,9736.54151988176,0.0,4017.4350957209945,45602.98455863685,11270.44627366408,0.0,11481.139316378358,68354.57014867928,23571.591087698216,19092.988781035558,6000.000000000004,6000.000000000002,1.1,1.1,1.1
2025-07-02,71084.59231600136,75963.70703002869,4879.1147140273215,0.0,4024.73404105505,44231.19210891818,5352.735297551026,0.0,11410.499827726195,60994.42723419539,21336.86701637662,17282.862283265058,6000.000000000002,6000.0,1.1,1.1,1.1
2025-07-03,78892.05600221707,85533.36882725796,6641.312825040888,0.0,3899.8118769424873,48998.958793185695,8348.939318250012,0.0,11429.406263840283,68777.304375276,23461.604867181315,19004.101586254113,6000.0,5999.775951291946,1.1,1.1,1.1
2025-07-04,35253.432001111105,36749.93739893512,1496.5053978240148,0.0,5296.360001530011,19732.917672086664,2208.748719779299,0.0,17773.454919131156,39715.121310997114,15996.770437825411,12960.082569638587,5999.775951291946,5996.777601291948,1.1,1.1,1.1
2025-07-05,36697.01941194444,38123.6351529972,1426.6157410527555,0.0,5020.731859905902,20482.88304656603,2080.560205205757,0.0,17940.281852314223,40503.725104086014,16003.580443008947,12960.0,5996.777601291948,6000.000000000003,1.1,1.1,1.1
2025-07-06,75248.66902753772,86439.834568218,11191.165540680273,0.0,3284.1079348331687,47045.684510114406,12313.337856957658,0.0,9836.419329780036,69195.4416968521,23365.97223501871,18926.437510365155,6000.000000000003,6000.0,1.1,1.1,1.1
2025-07-07,77645.71707406206,79826.13957395454,2213.8164216679966,33.393921775529066,3113.158007413673,48082.494846069305,3142.115600191828,8.15634050687208,9394.970739218303,60611.424844972564,21551.407622748633,17456.640174426393,6000.0,6000.0,1.1,1.1,1.1
2025-07-08,97132.64348612483,91592.94236818481,0.0,5539.701117940019,136.22153738318605,62165.73839334984,0.0,1856.7881965774518,536.9406689733119,60845.89086574571,22923.732547706684,18567.780449130143,6000.0,6000.492127235859,0.9985744465670829,0.9982133818402978,0.9965485062351115
2025-07-09,97149.92044984225,90771.78283719486,0.0,6378.1376126473915,79.38351349129476,61695.780456649045,0.0,2276.5270197543864,377.82657690627553,59797.080013800936,22418.230991944285,18159.21001798714,6000.492127235859,6000.000000000002,0.9893422888826794,0.9947503055239114,0.9954776913720178
2025-07-10,91181.75266339506,87072.90361193332,0.0,4108.84905146174,474.79836663861374,58107.7843980331,0.0,1323.869526705615,1759.3007394233405,58543.21561075083,22961.105399830372,18598.495373862603,6000.000000000002,6000.0,0.9764340052469896,0.9906309532958116,0.9919996482532394
2025-07-11,54600.62452221536,51943.63875579879,0.0,2656.9857664165675,65.22376186166092,32783.02609806597,0.0,1087.2574889388072,197.3535299477682,31893.122139074934,14559.05594234459,11792.835313299116,6000.0,6000.000000000001,0.9973075172439296,0.9943882442750815,0.9896413889191337
2025-07-12,50108.881936805556,49945.63040989384,20.60712187443403,183.8586487861487,118.90027789328559,30191.49997143158,12.713563840432073,68.40450542663807,368.3146373745558,30504.12366721993,15789.966495108549,12789.872861037928,6000.000000000001,5999.999999999999,0.9942488400235174,1.0036886013560067,0.991640738934668
2025-07-13,95930.23526552887,84549.06839216714,0.0,11381.166873361724,149.10425653251713,62189.1465958792,0.0,4384.38866208188,612.4919150024842,58417.24984879981,22094.118643930513,17896.236101583716,5999.999999999999,6000.0,0.9773446984866097,0.9829404250168421,0.9885985201505543
2025-07-14,92036.24294763888,86722.38020227516,0.0,5313.862745363724,323.11445669872944,57893.84749446042,0.0,1631.161529884035,1384.7056577167805,57647.391622293166,21864.65599834495,17710.234644865603,6000.0,6000.151904215343,0.9825984120203656,0.9884649219689695,0.9960495667013185
2025-07-15,95028.19278873628,86865.2205099365,0.0,8162.972278799785,494.8588261077225,60116.53325761687,0.0,2748.356008507611,1922.2372476643045,59290.41449677357,21738.822464467085,17608.58291001215,6000.151904215343,6000.000000000002,0.9851136178553093,0.9891378492859288,0.9889606228368638
2025-07-16,91232.34468466259,87836.65077099446,0.0,3395.693913668135,183.54082494661506,58478.02943744322,0.0,1396.7737870544108,664.4973621700892,57745.753012558904,22065.07904488388,17872.71402635594,6000.000000000002,6000.000000000004,0.9924003207921763,0.9953846127552419,0.9997891415204752
2025-07-17,89199.3551046159,87707.15369398362,0.0,1492.201410632277,218.60477899244583,56720.58537278933,0.0,469.20953987294945,828.5324700830547,57079.908302999436,21955.32518070215,17783.813396368743,6000.000000000004,5999.999999999998,0.9990568807923185,0.9940630986971498,0.9935051789249123
2025-07-18,54983.19466791838,50681.47304461052,0.0,4301.721623307866,264.8109525964947,33123.134077703115,0.0,1678.302335680654,1187.691996376198,32632.523738398657,14163.366938027635,11472.327219802388,5999.999999999998,5999.999999999998,0.9757728658592231,0.9873546989648786,0.990216869338518
2025-07-19,53843.00762203084,50907.0717325808,0.0,2935.9358894500406,70.01874544954615,32998.63292790686,0.0,1220.7978200881394,155.8656337540523,31933.70074157277,14368.519992491243,11638.501193917904,5999.999999999998,6000.000000000002,0.9904557257849378,0.988642286103439,0.991416874478892
2025-07-20,94682.066671845,89668.86479761152,0.0,5013.20187423348,75.57877518661174,59936.34884462215,0.0,1603.6732557825503,317.0475728246048,58649.7231616642,22091.43343632307,17894.061083421682,6000.000000000002,6000.000000000003,0.9905252416015443,0.9906691445039223,0.9947911519055538
2025-07-21,96264.69552060275,92036.81200655104,0.0,4227.883514051696,52.979626286364464,61596.24552400084,0.0,1510.9731312168487,247.370083532795,60332.64247631679,22707.459047851968,18393.04182876009,6000.000000000003,6000.0,0.9849168721487912,0.9888424846457857,0.9825824951368666
